dep;jour;P;T;cl_age90
76;2020-07-20;0;51;90
76;2020-07-20;4;1201;0
76;2020-07-21;1;91;09
76;2020-07-21;0;133;19
76;2020-07-21;1;173;29
76;2020-07-21;4;197;39
76;2020-07-21;0;142;49
76;2020-07-21;1;139;59
76;2020-07-21;0;121;69
76;2020-07-21;0;72;79
76;2020-07-21;0;55;89
76;2020-07-21;0;30;90
76;2020-07-21;7;1153;0
76;2020-07-22;0;91;09
76;2020-07-22;0;109;19
76;2020-07-22;5;199;29
76;2020-07-22;0;178;39
76;2020-07-22;0;145;49
76;2020-07-22;0;131;59
76;2020-07-22;0;103;69
76;2020-07-22;1;104;79
76;2020-07-22;0;63;89
76;2020-07-22;0;22;90
76;2020-07-22;6;1145;0
76;2020-07-23;2;83;09
76;2020-07-23;3;131;19
76;2020-07-23;1;212;29
76;2020-07-23;5;206;39
76;2020-07-23;1;139;49
76;2020-07-23;2;125;59
76;2020-07-23;1;123;69
76;2020-07-23;0;87;79
76;2020-07-23;0;56;89
76;2020-07-23;0;19;90
76;2020-07-23;15;1181;0
76;2020-07-24;0;99;09
76;2020-07-24;0;121;19
76;2020-07-24;0;162;29
76;2020-07-24;3;194;39
76;2020-07-24;2;129;49
76;2020-07-24;1;128;59
76;2020-07-24;1;136;69
76;2020-07-24;0;96;79
76;2020-07-24;0;71;89
76;2020-07-24;0;22;90
76;2020-07-24;7;1158;0
76;2020-07-25;0;56;09
76;2020-07-25;0;49;19
76;2020-07-25;0;100;29
76;2020-07-25;3;85;39
76;2020-07-25;0;58;49
76;2020-07-25;0;47;59
76;2020-07-25;0;43;69
76;2020-07-25;0;26;79
76;2020-07-25;0;26;89
76;2020-07-25;0;10;90
76;2020-07-25;3;500;0
76;2020-07-26;2;42;09
76;2020-07-26;0;53;19
76;2020-07-26;3;69;29
76;2020-07-26;0;79;39
76;2020-07-26;0;46;49
76;2020-07-26;0;42;59
76;2020-07-26;0;29;69
76;2020-07-26;1;24;79
76;2020-07-26;0;18;89
76;2020-07-26;0;5;90
76;2020-07-26;6;407;0
77;2020-05-13;0;13;09
77;2020-05-13;3;44;19
77;2020-05-13;3;115;29
77;2020-05-13;2;152;39
77;2020-05-13;4;169;49
77;2020-05-13;3;179;59
77;2020-05-13;1;112;69
77;2020-05-13;1;98;79
77;2020-05-13;4;91;89
77;2020-05-13;6;72;90
77;2020-05-13;27;1049;0
77;2020-05-14;2;27;09
77;2020-05-14;0;44;19
77;2020-05-14;3;107;29
77;2020-05-14;0;115;39
77;2020-05-14;7;148;49
77;2020-05-14;6;141;59
77;2020-05-14;4;88;69
77;2020-05-14;0;86;79
77;2020-05-14;3;100;89
77;2020-05-14;3;69;90
77;2020-05-14;29;978;0
77;2020-05-15;2;39;09
77;2020-05-15;1;61;19
77;2020-05-15;1;140;29
77;2020-05-15;3;150;39
77;2020-05-15;0;178;49
77;2020-05-15;4;181;59
77;2020-05-15;2;142;69
77;2020-05-15;3;84;79
77;2020-05-15;3;82;89
77;2020-05-15;0;48;90
77;2020-05-15;19;1105;0
77;2020-05-16;0;23;09
77;2020-05-16;0;17;19
77;2020-05-16;1;44;29
77;2020-05-16;0;78;39
77;2020-05-16;2;50;49
77;2020-05-16;1;71;59
77;2020-05-16;1;54;69
77;2020-05-16;1;37;79
77;2020-05-16;3;31;89
77;2020-05-16;2;23;90
77;2020-05-16;11;428;0
77;2020-05-17;0;12;09
77;2020-05-17;0;10;19
77;2020-05-17;1;22;29
77;2020-05-17;0;31;39
77;2020-05-17;0;13;49
77;2020-05-17;1;17;59
77;2020-05-17;1;11;69
77;2020-05-17;0;16;79
77;2020-05-17;1;18;89
77;2020-05-17;0;7;90
77;2020-05-17;4;158;0
77;2020-05-18;0;46;09
77;2020-05-18;2;60;19
77;2020-05-18;2;143;29
77;2020-05-18;5;181;39
77;2020-05-18;1;164;49
77;2020-05-18;4;183;59
77;2020-05-18;3;112;69
77;2020-05-18;11;100;79
77;2020-05-18;15;115;89
77;2020-05-18;7;81;90
77;2020-05-18;50;1186;0
77;2020-05-19;0;45;09
77;2020-05-19;0;49;19
77;2020-05-19;2;128;29
77;2020-05-19;1;172;39
77;2020-05-19;2;166;49
77;2020-05-19;1;192;59
77;2020-05-19;0;135;69
77;2020-05-19;1;119;79
77;2020-05-19;5;105;89
77;2020-05-19;3;64;90
77;2020-05-19;15;1175;0
77;2020-05-20;0;46;09
77;2020-05-20;0;70;19
77;2020-05-20;4;157;29
77;2020-05-20;1;171;39
77;2020-05-20;7;186;49
77;2020-05-20;2;173;59
77;2020-05-20;0;132;69
77;2020-05-20;2;97;79
77;2020-05-20;2;79;89
77;2020-05-20;4;38;90
77;2020-05-20;22;1149;0
77;2020-05-21;0;15;09
77;2020-05-21;0;18;19
77;2020-05-21;0;26;29
77;2020-05-21;2;37;39
77;2020-05-21;0;25;49
77;2020-05-21;0;25;59
77;2020-05-21;0;28;69
77;2020-05-21;1;35;79
77;2020-05-21;4;40;89
77;2020-05-21;4;34;90
77;2020-05-21;11;283;0
77;2020-05-22;1;63;09
77;2020-05-22;1;57;19
77;2020-05-22;0;118;29
77;2020-05-22;3;142;39
77;2020-05-22;1;136;49
77;2020-05-22;2;177;59
77;2020-05-22;3;158;69
77;2020-05-22;1;110;79
77;2020-05-22;1;80;89
77;2020-05-22;2;40;90
77;2020-05-22;15;1081;0
77;2020-05-23;0;29;09
77;2020-05-23;0;23;19
77;2020-05-23;2;52;29
77;2020-05-23;3;68;39
77;2020-05-23;1;61;49
77;2020-05-23;1;59;59
77;2020-05-23;1;59;69
77;2020-05-23;1;46;79
77;2020-05-23;0;46;89
77;2020-05-23;1;13;90
77;2020-05-23;10;456;0
77;2020-05-24;0;17;09
77;2020-05-24;1;7;19
77;2020-05-24;3;22;29
77;2020-05-24;0;25;39
77;2020-05-24;0;26;49
77;2020-05-24;1;19;59
77;2020-05-24;0;12;69
77;2020-05-24;0;17;79
77;2020-05-24;0;19;89
77;2020-05-24;0;10;90
77;2020-05-24;5;174;0
77;2020-05-25;0;26;09
77;2020-05-25;0;39;19
77;2020-05-25;1;131;29
77;2020-05-25;4;142;39
77;2020-05-25;1;138;49
77;2020-05-25;2;174;59
77;2020-05-25;2;142;69
77;2020-05-25;3;128;79
77;2020-05-25;13;91;89
77;2020-05-25;3;34;90
77;2020-05-25;29;1045;0
77;2020-05-26;0;52;09
77;2020-05-26;2;84;19
77;2020-05-26;2;137;29
77;2020-05-26;2;184;39
77;2020-05-26;6;201;49
77;2020-05-26;4;221;59
77;2020-05-26;0;157;69
77;2020-05-26;1;164;79
77;2020-05-26;3;179;89
77;2020-05-26;9;83;90
77;2020-05-26;29;1463;0
77;2020-05-27;0;33;09
77;2020-05-27;1;56;19
77;2020-05-27;1;98;29
77;2020-05-27;0;128;39
77;2020-05-27;4;121;49
77;2020-05-27;5;148;59
77;2020-05-27;5;99;69
77;2020-05-27;0;75;79
77;2020-05-27;2;70;89
77;2020-05-27;6;51;90
77;2020-05-27;24;879;0
77;2020-05-28;0;38;09
77;2020-05-28;1;65;19
77;2020-05-28;3;128;29
77;2020-05-28;2;161;39
77;2020-05-28;1;190;49
77;2020-05-28;1;176;59
77;2020-05-28;2;136;69
77;2020-05-28;0;107;79
77;2020-05-28;2;89;89
77;2020-05-28;0;45;90
77;2020-05-28;12;1136;0
77;2020-05-29;0;49;09
77;2020-05-29;1;77;19
77;2020-05-29;2;112;29
77;2020-05-29;2;138;39
77;2020-05-29;2;157;49
77;2020-05-29;3;171;59
77;2020-05-29;0;145;69
77;2020-05-29;1;114;79
77;2020-05-29;0;50;89
77;2020-05-29;0;26;90
77;2020-05-29;11;1039;0
77;2020-05-30;0;20;09
77;2020-05-30;0;32;19
77;2020-05-30;0;47;29
77;2020-05-30;2;65;39
77;2020-05-30;4;55;49
77;2020-05-30;0;59;59
77;2020-05-30;2;51;69
77;2020-05-30;2;31;79
77;2020-05-30;3;32;89
77;2020-05-30;0;16;90
77;2020-05-30;13;409;0
77;2020-05-31;0;14;09
77;2020-05-31;1;12;19
77;2020-05-31;0;13;29
77;2020-05-31;0;11;39
77;2020-05-31;0;14;49
77;2020-05-31;0;26;59
77;2020-05-31;0;23;69
77;2020-05-31;0;20;79
77;2020-05-31;0;20;89
77;2020-05-31;0;8;90
77;2020-05-31;1;161;0
77;2020-06-01;1;8;09
77;2020-06-01;0;8;19
77;2020-06-01;0;20;29
77;2020-06-01;1;13;39
77;2020-06-01;0;14;49
77;2020-06-01;0;16;59
77;2020-06-01;0;20;69
77;2020-06-01;0;17;79
77;2020-06-01;0;24;89
77;2020-06-01;1;13;90
77;2020-06-01;3;153;0
77;2020-06-02;0;63;09
77;2020-06-02;0;68;19
77;2020-06-02;2;123;29
77;2020-06-02;1;140;39
77;2020-06-02;3;136;49
77;2020-06-02;2;152;59
77;2020-06-02;4;171;69
77;2020-06-02;6;76;79
77;2020-06-02;6;77;89
77;2020-06-02;3;42;90
77;2020-06-02;27;1048;0
77;2020-06-03;0;33;09
77;2020-06-03;0;66;19
77;2020-06-03;3;108;29
77;2020-06-03;2;120;39
77;2020-06-03;4;123;49
77;2020-06-03;4;146;59
77;2020-06-03;2;102;69
77;2020-06-03;1;84;79
77;2020-06-03;2;65;89
77;2020-06-03;4;28;90
77;2020-06-03;22;875;0
77;2020-06-04;0;47;09
77;2020-06-04;0;57;19
77;2020-06-04;1;135;29
77;2020-06-04;1;158;39
77;2020-06-04;4;138;49
77;2020-06-04;0;164;59
77;2020-06-04;2;125;69
77;2020-06-04;1;98;79
77;2020-06-04;2;65;89
77;2020-06-04;2;19;90
77;2020-06-04;13;1007;0
77;2020-06-05;1;42;09
77;2020-06-05;0;50;19
77;2020-06-05;0;120;29
77;2020-06-05;1;141;39
77;2020-06-05;2;174;49
77;2020-06-05;1;160;59
77;2020-06-05;0;131;69
77;2020-06-05;1;80;79
77;2020-06-05;1;63;89
77;2020-06-05;1;28;90
77;2020-06-05;8;989;0
77;2020-06-06;0;18;09
77;2020-06-06;1;30;19
77;2020-06-06;0;55;29
77;2020-06-06;1;69;39
77;2020-06-06;1;61;49
77;2020-06-06;0;88;59
77;2020-06-06;2;79;69
77;2020-06-06;1;55;79
77;2020-06-06;0;38;89
77;2020-06-06;0;13;90
77;2020-06-06;6;506;0
77;2020-06-07;0;15;09
77;2020-06-07;0;10;19
77;2020-06-07;0;20;29
77;2020-06-07;0;25;39
77;2020-06-07;1;24;49
77;2020-06-07;0;31;59
77;2020-06-07;0;41;69
77;2020-06-07;0;30;79
77;2020-06-07;0;17;89
77;2020-06-07;0;2;90
77;2020-06-07;1;215;0
77;2020-06-08;0;31;09
77;2020-06-08;0;47;19
77;2020-06-08;2;109;29
77;2020-06-08;1;122;39
77;2020-06-08;1;132;49
77;2020-06-08;4;139;59
77;2020-06-08;0;123;69
77;2020-06-08;1;101;79
77;2020-06-08;0;59;89
77;2020-06-08;0;28;90
77;2020-06-08;9;891;0
77;2020-06-09;0;48;09
77;2020-06-09;1;77;19
77;2020-06-09;2;127;29
77;2020-06-09;2;165;39
77;2020-06-09;1;154;49
77;2020-06-09;4;163;59
77;2020-06-09;1;124;69
77;2020-06-09;0;113;79
77;2020-06-09;2;70;89
77;2020-06-09;5;20;90
77;2020-06-09;18;1061;0
77;2020-06-10;1;46;09
77;2020-06-10;0;52;19
77;2020-06-10;0;104;29
77;2020-06-10;1;139;39
77;2020-06-10;2;136;49
77;2020-06-10;1;124;59
77;2020-06-10;0;122;69
77;2020-06-10;0;93;79
77;2020-06-10;3;62;89
77;2020-06-10;1;23;90
77;2020-06-10;9;903;0
77;2020-06-11;1;50;09
77;2020-06-11;1;62;19
77;2020-06-11;1;98;29
77;2020-06-11;1;128;39
77;2020-06-11;2;131;49
77;2020-06-11;4;125;59
77;2020-06-11;0;71;69
77;2020-06-11;2;89;79
77;2020-06-11;0;60;89
77;2020-06-11;1;32;90
77;2020-06-11;13;846;0
77;2020-06-12;0;34;09
77;2020-06-12;0;69;19
77;2020-06-12;0;96;29
77;2020-06-12;0;119;39
77;2020-06-12;0;128;49
77;2020-06-12;0;138;59
77;2020-06-12;1;135;69
77;2020-06-12;1;88;79
77;2020-06-12;1;67;89
77;2020-06-12;2;19;90
77;2020-06-12;5;893;0
77;2020-06-13;0;21;09
77;2020-06-13;0;23;19
77;2020-06-13;1;45;29
77;2020-06-13;1;51;39
77;2020-06-13;0;51;49
77;2020-06-13;0;62;59
77;2020-06-13;1;57;69
77;2020-06-13;1;33;79
77;2020-06-13;1;31;89
77;2020-06-13;0;12;90
77;2020-06-13;5;386;0
77;2020-06-14;0;13;09
77;2020-06-14;0;4;19
77;2020-06-14;0;15;29
77;2020-06-14;0;9;39
77;2020-06-14;0;18;49
77;2020-06-14;0;8;59
77;2020-06-14;1;21;69
77;2020-06-14;0;22;79
77;2020-06-14;0;19;89
77;2020-06-14;0;12;90
77;2020-06-14;1;141;0
77;2020-06-15;1;49;09
77;2020-06-15;1;78;19
77;2020-06-15;0;116;29
77;2020-06-15;2;130;39
77;2020-06-15;3;146;49
77;2020-06-15;0;123;59
77;2020-06-15;0;109;69
77;2020-06-15;0;100;79
77;2020-06-15;0;67;89
77;2020-06-15;1;20;90
77;2020-06-15;8;939;0
77;2020-06-16;0;47;09
77;2020-06-16;0;69;19
77;2020-06-16;1;99;29
77;2020-06-16;3;104;39
77;2020-06-16;2;116;49
77;2020-06-16;0;113;59
77;2020-06-16;1;95;69
77;2020-06-16;1;87;79
77;2020-06-16;0;45;89
77;2020-06-16;0;35;90
77;2020-06-16;8;810;0
77;2020-06-17;0;49;09
77;2020-06-17;1;63;19
77;2020-06-17;1;93;29
77;2020-06-17;2;129;39
77;2020-06-17;2;126;49
77;2020-06-17;1;124;59
77;2020-06-17;0;90;69
77;2020-06-17;2;88;79
77;2020-06-17;1;63;89
77;2020-06-17;3;21;90
77;2020-06-17;13;846;0
77;2020-06-18;0;28;09
77;2020-06-18;0;52;19
77;2020-06-18;0;63;29
77;2020-06-18;0;99;39
77;2020-06-18;4;95;49
77;2020-06-18;0;90;59
77;2020-06-18;0;107;69
77;2020-06-18;0;62;79
77;2020-06-18;0;49;89
77;2020-06-18;0;18;90
77;2020-06-18;4;663;0
77;2020-06-19;1;54;09
77;2020-06-19;1;98;19
77;2020-06-19;0;97;29
77;2020-06-19;0;128;39
77;2020-06-19;2;159;49
77;2020-06-19;2;143;59
77;2020-06-19;1;165;69
77;2020-06-19;0;131;79
77;2020-06-19;1;97;89
77;2020-06-19;0;40;90
77;2020-06-19;8;1112;0
77;2020-06-20;0;22;09
77;2020-06-20;0;33;19
77;2020-06-20;0;48;29
77;2020-06-20;0;66;39
77;2020-06-20;0;46;49
77;2020-06-20;0;57;59
77;2020-06-20;2;55;69
77;2020-06-20;1;58;79
77;2020-06-20;0;26;89
77;2020-06-20;0;12;90
77;2020-06-20;3;423;0
77;2020-06-21;1;7;09
77;2020-06-21;0;10;19
77;2020-06-21;0;12;29
77;2020-06-21;1;14;39
77;2020-06-21;0;12;49
77;2020-06-21;0;13;59
77;2020-06-21;0;15;69
77;2020-06-21;0;14;79
77;2020-06-21;0;13;89
77;2020-06-21;0;6;90
77;2020-06-21;2;116;0
77;2020-06-22;2;47;09
77;2020-06-22;1;69;19
77;2020-06-22;3;93;29
77;2020-06-22;2;111;39
77;2020-06-22;1;135;49
77;2020-06-22;2;113;59
77;2020-06-22;1;107;69
77;2020-06-22;0;102;79
77;2020-06-22;0;63;89
77;2020-06-22;0;14;90
77;2020-06-22;12;854;0
77;2020-06-23;0;65;09
77;2020-06-23;4;95;19
77;2020-06-23;1;110;29
77;2020-06-23;4;150;39
77;2020-06-23;1;129;49
77;2020-06-23;1;145;59
77;2020-06-23;2;112;69
77;2020-06-23;0;82;79
77;2020-06-23;0;60;89
77;2020-06-23;1;17;90
77;2020-06-23;14;965;0
77;2020-06-24;0;72;09
77;2020-06-24;0;84;19
77;2020-06-24;1;100;29
77;2020-06-24;2;112;39
77;2020-06-24;0;116;49
77;2020-06-24;1;125;59
77;2020-06-24;0;120;69
77;2020-06-24;0;89;79
77;2020-06-24;1;57;89
77;2020-06-24;0;24;90
77;2020-06-24;5;899;0
77;2020-06-25;0;39;09
77;2020-06-25;1;62;19
77;2020-06-25;0;58;29
77;2020-06-25;1;106;39
77;2020-06-25;1;107;49
77;2020-06-25;1;92;59
77;2020-06-25;0;89;69
77;2020-06-25;1;60;79
77;2020-06-25;0;55;89
77;2020-06-25;0;23;90
77;2020-06-25;5;692;0
77;2020-06-26;1;115;09
77;2020-06-26;4;131;19
77;2020-06-26;2;114;29
77;2020-06-26;1;149;39
77;2020-06-26;1;158;49
77;2020-06-26;1;155;59
77;2020-06-26;0;143;69
77;2020-06-26;1;105;79
77;2020-06-26;2;63;89
77;2020-06-26;0;19;90
77;2020-06-26;13;1152;0
77;2020-06-27;2;63;09
77;2020-06-27;0;64;19
77;2020-06-27;0;68;29
77;2020-06-27;1;75;39
77;2020-06-27;0;66;49
77;2020-06-27;3;83;59
77;2020-06-27;1;65;69
77;2020-06-27;0;51;79
77;2020-06-27;1;54;89
77;2020-06-27;1;16;90
77;2020-06-27;9;607;0
77;2020-06-28;0;17;09
77;2020-06-28;0;16;19
77;2020-06-28;0;15;29
77;2020-06-28;1;15;39
77;2020-06-28;1;14;49
77;2020-06-28;0;23;59
77;2020-06-28;0;20;69
77;2020-06-28;1;16;79
77;2020-06-28;0;15;89
77;2020-06-28;0;9;90
77;2020-06-28;3;160;0
77;2020-06-29;1;137;09
77;2020-06-29;0;129;19
77;2020-06-29;3;139;29
77;2020-06-29;1;170;39
77;2020-06-29;2;165;49
77;2020-06-29;3;169;59
77;2020-06-29;2;154;69
77;2020-06-29;0;83;79
77;2020-06-29;1;77;89
77;2020-06-29;0;27;90
77;2020-06-29;13;1250;0
77;2020-06-30;1;132;09
77;2020-06-30;0;135;19
77;2020-06-30;1;144;29
77;2020-06-30;2;166;39
77;2020-06-30;2;171;49
77;2020-06-30;3;159;59
77;2020-06-30;0;146;69
77;2020-06-30;0;95;79
77;2020-06-30;0;80;89
77;2020-06-30;1;32;90
77;2020-06-30;10;1261;0
77;2020-07-01;1;133;09
77;2020-07-01;0;145;19
77;2020-07-01;1;114;29
77;2020-07-01;3;174;39
77;2020-07-01;1;174;49
77;2020-07-01;1;158;59
77;2020-07-01;3;130;69
77;2020-07-01;1;102;79
77;2020-07-01;0;53;89
77;2020-07-01;1;22;90
77;2020-07-01;12;1205;0
77;2020-07-02;0;130;09
77;2020-07-02;1;135;19
77;2020-07-02;2;130;29
77;2020-07-02;0;181;39
77;2020-07-02;1;178;49
77;2020-07-02;2;144;59
77;2020-07-02;0;129;69
77;2020-07-02;0;90;79
77;2020-07-02;0;67;89
77;2020-07-02;0;31;90
77;2020-07-02;6;1216;0
77;2020-07-03;0;135;09
77;2020-07-03;0;152;19
77;2020-07-03;0;154;29
77;2020-07-03;2;177;39
77;2020-07-03;2;199;49
77;2020-07-03;3;198;59
77;2020-07-03;0;147;69
77;2020-07-03;0;122;79
77;2020-07-03;1;74;89
77;2020-07-03;0;28;90
77;2020-07-03;8;1387;0
77;2020-07-04;0;70;09
77;2020-07-04;0;60;19
77;2020-07-04;2;87;29
77;2020-07-04;3;110;39
77;2020-07-04;0;107;49
77;2020-07-04;0;108;59
77;2020-07-04;0;70;69
77;2020-07-04;0;62;79
77;2020-07-04;0;48;89
77;2020-07-04;0;17;90
77;2020-07-04;5;739;0
77;2020-07-05;0;14;09
77;2020-07-05;0;9;19
77;2020-07-05;0;23;29
77;2020-07-05;1;28;39
77;2020-07-05;0;18;49
77;2020-07-05;1;15;59
77;2020-07-05;0;24;69
77;2020-07-05;0;26;79
77;2020-07-05;0;27;89
77;2020-07-05;0;11;90
77;2020-07-05;2;195;0
77;2020-07-06;0;106;09
77;2020-07-06;0;168;19
77;2020-07-06;2;134;29
77;2020-07-06;2;202;39
77;2020-07-06;3;190;49
77;2020-07-06;3;169;59
77;2020-07-06;0;153;69
77;2020-07-06;2;123;79
77;2020-07-06;2;68;89
77;2020-07-06;0;14;90
77;2020-07-06;14;1328;0
77;2020-07-07;0;96;09
77;2020-07-07;0;167;19
77;2020-07-07;1;149;29
77;2020-07-07;2;203;39
77;2020-07-07;1;209;49
77;2020-07-07;0;179;59
77;2020-07-07;1;160;69
77;2020-07-07;1;117;79
77;2020-07-07;0;72;89
77;2020-07-07;1;30;90
77;2020-07-07;7;1382;0
77;2020-07-08;1;115;09
77;2020-07-08;0;123;19
77;2020-07-08;0;167;29
77;2020-07-08;1;214;39
77;2020-07-08;0;200;49
77;2020-07-08;3;195;59
77;2020-07-08;1;143;69
77;2020-07-08;0;103;79
77;2020-07-08;0;47;89
77;2020-07-08;0;16;90
77;2020-07-08;6;1324;0
77;2020-07-09;3;119;09
77;2020-07-09;0;159;19
77;2020-07-09;3;168;29
77;2020-07-09;2;237;39
77;2020-07-09;7;237;49
77;2020-07-09;0;194;59
77;2020-07-09;1;185;69
77;2020-07-09;3;151;79
77;2020-07-09;1;70;89
77;2020-07-09;0;23;90
77;2020-07-09;20;1543;0
77;2020-07-10;0;119;09
77;2020-07-10;1;172;19
77;2020-07-10;1;210;29
77;2020-07-10;2;308;39
77;2020-07-10;0;229;49
77;2020-07-10;1;189;59
77;2020-07-10;1;192;69
77;2020-07-10;0;126;79
77;2020-07-10;0;76;89
77;2020-07-10;0;18;90
77;2020-07-10;6;1640;0
77;2020-07-11;0;58;09
77;2020-07-11;0;88;19
77;2020-07-11;2;106;29
77;2020-07-11;2;149;39
77;2020-07-11;0;103;49
77;2020-07-11;1;126;59
77;2020-07-11;0;104;69
77;2020-07-11;0;74;79
77;2020-07-11;1;56;89
77;2020-07-11;0;18;90
77;2020-07-11;6;882;0
77;2020-07-12;0;20;09
77;2020-07-12;0;17;19
77;2020-07-12;0;33;29
77;2020-07-12;0;26;39
77;2020-07-12;0;20;49
77;2020-07-12;0;15;59
77;2020-07-12;0;22;69
77;2020-07-12;0;8;79
77;2020-07-12;0;14;89
77;2020-07-12;0;12;90
77;2020-07-12;0;187;0
77;2020-07-13;0;99;09
77;2020-07-13;1;160;19
77;2020-07-13;0;205;29
77;2020-07-13;4;254;39
77;2020-07-13;0;220;49
77;2020-07-13;1;201;59
77;2020-07-13;1;181;69
77;2020-07-13;0;150;79
77;2020-07-13;1;97;89
77;2020-07-13;1;47;90
77;2020-07-13;9;1615;0
77;2020-07-14;0;24;09
77;2020-07-14;0;25;19
77;2020-07-14;0;51;29
77;2020-07-14;1;55;39
77;2020-07-14;0;41;49
77;2020-07-14;0;33;59
77;2020-07-14;0;34;69
77;2020-07-14;0;38;79
77;2020-07-14;1;20;89
77;2020-07-14;0;11;90
77;2020-07-14;2;332;0
77;2020-07-15;1;107;09
77;2020-07-15;1;163;19
77;2020-07-15;6;223;29
77;2020-07-15;1;227;39
77;2020-07-15;1;220;49
77;2020-07-15;2;201;59
77;2020-07-15;0;147;69
77;2020-07-15;0;103;79
77;2020-07-15;0;62;89
77;2020-07-15;0;13;90
77;2020-07-15;12;1468;0
77;2020-07-16;0;120;09
77;2020-07-16;1;167;19
77;2020-07-16;6;235;29
77;2020-07-16;1;294;39
77;2020-07-16;5;227;49
77;2020-07-16;2;205;59
77;2020-07-16;0;167;69
77;2020-07-16;0;130;79
77;2020-07-16;1;79;89
77;2020-07-16;0;43;90
77;2020-07-16;16;1668;0
77;2020-07-17;1;115;09
77;2020-07-17;2;182;19
77;2020-07-17;4;253;29
77;2020-07-17;2;288;39
77;2020-07-17;5;263;49
77;2020-07-17;1;218;59
77;2020-07-17;1;168;69
77;2020-07-17;0;143;79
77;2020-07-17;2;88;89
77;2020-07-17;0;25;90
77;2020-07-17;18;1743;0
77;2020-07-18;0;64;09
77;2020-07-18;1;100;19
77;2020-07-18;4;160;29
77;2020-07-18;0;164;39
77;2020-07-18;1;156;49
77;2020-07-18;0;99;59
77;2020-07-18;1;98;69
77;2020-07-18;0;75;79
77;2020-07-18;0;52;89
77;2020-07-18;0;4;90
77;2020-07-18;7;973;0
77;2020-07-19;0;14;09
77;2020-07-19;0;11;19
77;2020-07-19;1;27;29
77;2020-07-19;0;33;39
77;2020-07-19;0;31;49
77;2020-07-19;0;17;59
77;2020-07-19;0;24;69
77;2020-07-19;0;14;79
77;2020-07-19;0;7;89
77;2020-07-19;0;8;90
77;2020-07-19;1;186;0
77;2020-07-20;1;88;09
77;2020-07-20;1;154;19
77;2020-07-20;1;227;29
77;2020-07-20;1;262;39
77;2020-07-20;2;222;49
77;2020-07-20;5;216;59
77;2020-07-20;0;190;69
77;2020-07-20;0;156;79
77;2020-07-20;0;75;89
77;2020-07-20;0;26;90
77;2020-07-20;11;1617;0
77;2020-07-21;1;99;09
77;2020-07-21;0;143;19
77;2020-07-21;3;236;29
77;2020-07-21;5;294;39
77;2020-07-21;7;220;49
77;2020-07-21;4;209;59
77;2020-07-21;0;183;69
77;2020-07-21;3;165;79
77;2020-07-21;1;86;89
77;2020-07-21;1;27;90
77;2020-07-21;25;1662;0
77;2020-07-22;0;107;09
77;2020-07-22;4;151;19
77;2020-07-22;3;246;29
77;2020-07-22;3;303;39
77;2020-07-22;4;275;49
77;2020-07-22;6;233;59
77;2020-07-22;2;153;69
77;2020-07-22;1;116;79
77;2020-07-22;1;81;89
77;2020-07-22;0;28;90
77;2020-07-22;24;1694;0
77;2020-07-23;0;96;09
77;2020-07-23;4;163;19
77;2020-07-23;11;249;29
77;2020-07-23;1;271;39
77;2020-07-23;5;245;49
77;2020-07-23;4;234;59
77;2020-07-23;1;150;69
77;2020-07-23;0;112;79
77;2020-07-23;1;73;89
77;2020-07-23;0;22;90
77;2020-07-23;27;1616;0
77;2020-07-24;0;103;09
77;2020-07-24;1;141;19
77;2020-07-24;7;259;29
77;2020-07-24;3;297;39
77;2020-07-24;3;260;49
77;2020-07-24;3;241;59
77;2020-07-24;1;165;69
77;2020-07-24;1;114;79
77;2020-07-24;0;91;89
77;2020-07-24;0;50;90
77;2020-07-24;19;1721;0
77;2020-07-25;2;80;09
77;2020-07-25;2;122;19
77;2020-07-25;6;238;29
77;2020-07-25;1;225;39
77;2020-07-25;6;208;49
77;2020-07-25;4;174;59
77;2020-07-25;0;132;69
77;2020-07-25;1;76;79
77;2020-07-25;0;43;89
77;2020-07-25;1;15;90
77;2020-07-25;23;1313;0
77;2020-07-26;0;27;09
77;2020-07-26;0;14;19
77;2020-07-26;0;35;29
77;2020-07-26;0;52;39
77;2020-07-26;1;41;49
77;2020-07-26;0;23;59
77;2020-07-26;0;26;69
77;2020-07-26;0;23;79
77;2020-07-26;0;20;89
77;2020-07-26;0;17;90
77;2020-07-26;1;278;0
78;2020-05-13;2;30;09
78;2020-05-13;0;28;19
78;2020-05-13;4;122;29
78;2020-05-13;2;171;39
78;2020-05-13;3;149;49
78;2020-05-13;3;144;59
78;2020-05-13;8;98;69
78;2020-05-13;3;81;79
78;2020-05-13;5;75;89
78;2020-05-13;2;39;90
78;2020-05-13;32;942;0
78;2020-05-14;0;29;09
78;2020-05-14;0;29;19
78;2020-05-14;3;67;29
78;2020-05-14;4;117;39
78;2020-05-14;2;117;49
78;2020-05-14;0;146;59
78;2020-05-14;2;96;69
78;2020-05-14;1;69;79
78;2020-05-14;6;72;89
78;2020-05-14;0;21;90
78;2020-05-14;18;782;0
78;2020-05-15;1;43;09
78;2020-05-15;3;51;19
78;2020-05-15;3;91;29
78;2020-05-15;4;136;39
78;2020-05-15;4;129;49
78;2020-05-15;3;143;59
78;2020-05-15;2;119;69
78;2020-05-15;4;79;79
78;2020-05-15;5;89;89
78;2020-05-15;3;44;90
78;2020-05-15;32;924;0
78;2020-05-16;0;20;09
78;2020-05-16;1;10;19
78;2020-05-16;0;34;29
