dep;sexe;Dc_Elec_Covid_cum;jour
47;1;4;2020-04-05
47;1;4;2020-04-06
47;1;4;2020-04-07
47;1;5;2020-04-08
47;1;6;2020-04-09
47;1;6;2020-04-10
47;1;6;2020-04-11
47;1;6;2020-04-12
47;1;6;2020-04-13
47;1;6;2020-04-14
47;1;6;2020-04-15
47;1;6;2020-04-16
47;1;6;2020-04-17
47;1;6;2020-04-18
47;1;6;2020-04-19
47;1;6;2020-04-20
47;1;7;2020-04-21
47;1;7;2020-04-22
47;1;7;2020-04-23
47;1;7;2020-04-24
47;1;7;2020-04-25
47;1;7;2020-04-26
47;1;7;2020-04-27
47;1;7;2020-04-28
47;1;8;2020-04-29
47;1;8;2020-04-30
47;1;8;2020-05-01
47;1;8;2020-05-02
47;1;8;2020-05-03
47;1;8;2020-05-04
47;1;8;2020-05-05
47;1;8;2020-05-06
47;1;8;2020-05-07
47;1;8;2020-05-08
47;1;8;2020-05-09
47;1;8;2020-05-10
47;1;8;2020-05-11
47;1;8;2020-05-12
47;1;8;2020-05-13
47;1;8;2020-05-14
47;1;9;2020-05-15
47;1;9;2020-05-16
47;1;9;2020-05-17
47;2;0;2020-03-06
47;2;0;2020-03-07
47;2;0;2020-03-08
47;2;0;2020-03-09
47;2;0;2020-03-10
47;2;0;2020-03-11
47;2;0;2020-03-12
47;2;0;2020-03-13
47;2;0;2020-03-14
47;2;0;2020-03-15
47;2;0;2020-03-16
47;2;0;2020-03-17
47;2;0;2020-03-18
47;2;0;2020-03-19
47;2;0;2020-03-20
47;2;0;2020-03-21
47;2;0;2020-03-22
47;2;0;2020-03-23
47;2;0;2020-03-24
47;2;0;2020-03-25
47;2;0;2020-03-26
47;2;0;2020-03-27
47;2;1;2020-03-28
47;2;1;2020-03-29
47;2;1;2020-03-30
47;2;1;2020-03-31
47;2;1;2020-04-01
47;2;1;2020-04-02
47;2;1;2020-04-03
47;2;1;2020-04-04
47;2;1;2020-04-05
47;2;1;2020-04-06
47;2;1;2020-04-07
47;2;1;2020-04-08
47;2;1;2020-04-09
47;2;1;2020-04-10
47;2;1;2020-04-11
47;2;1;2020-04-12
47;2;1;2020-04-13
47;2;1;2020-04-14
47;2;1;2020-04-15
47;2;1;2020-04-16
47;2;1;2020-04-17
47;2;1;2020-04-18
47;2;1;2020-04-19
47;2;1;2020-04-20
47;2;1;2020-04-21
47;2;1;2020-04-22
47;2;1;2020-04-23
47;2;1;2020-04-24
47;2;1;2020-04-25
47;2;1;2020-04-26
47;2;1;2020-04-27
47;2;1;2020-04-28
47;2;1;2020-04-29
47;2;1;2020-04-30
47;2;1;2020-05-01
47;2;1;2020-05-02
47;2;2;2020-05-03
47;2;3;2020-05-04
47;2;3;2020-05-05
47;2;3;2020-05-06
47;2;3;2020-05-07
47;2;3;2020-05-08
47;2;3;2020-05-09
47;2;3;2020-05-10
47;2;3;2020-05-11
47;2;3;2020-05-12
47;2;3;2020-05-13
47;2;3;2020-05-14
47;2;3;2020-05-15
47;2;3;2020-05-16
47;2;3;2020-05-17
48;0;0;2020-03-06
48;0;0;2020-03-07
48;0;0;2020-03-08
48;0;0;2020-03-09
48;0;0;2020-03-10
48;0;0;2020-03-11
48;0;0;2020-03-12
48;0;0;2020-03-13
48;0;0;2020-03-14
48;0;0;2020-03-15
48;0;0;2020-03-16
48;0;0;2020-03-17
48;0;0;2020-03-18
48;0;0;2020-03-19
48;0;0;2020-03-20
48;0;0;2020-03-21
48;0;0;2020-03-22
48;0;0;2020-03-23
48;0;0;2020-03-24
48;0;0;2020-03-25
48;0;0;2020-03-26
48;0;0;2020-03-27
48;0;0;2020-03-28
48;0;0;2020-03-29
48;0;0;2020-03-30
48;0;0;2020-03-31
48;0;0;2020-04-01
48;0;0;2020-04-02
48;0;0;2020-04-03
48;0;0;2020-04-04
48;0;0;2020-04-05
48;0;0;2020-04-06
48;0;0;2020-04-07
48;0;0;2020-04-08
48;0;0;2020-04-09
48;0;0;2020-04-10
48;0;0;2020-04-11
48;0;0;2020-04-12
48;0;0;2020-04-13
48;0;0;2020-04-14
48;0;0;2020-04-15
48;0;0;2020-04-16
48;0;0;2020-04-17
48;0;0;2020-04-18
48;0;0;2020-04-19
48;0;0;2020-04-20
48;0;0;2020-04-21
48;0;0;2020-04-22
48;0;0;2020-04-23
48;0;0;2020-04-24
48;0;0;2020-04-25
48;0;0;2020-04-26
48;0;0;2020-04-27
48;0;0;2020-04-28
48;0;0;2020-04-29
48;0;0;2020-04-30
48;0;0;2020-05-01
48;0;0;2020-05-02
48;0;0;2020-05-03
48;0;0;2020-05-04
48;0;0;2020-05-05
48;0;0;2020-05-06
48;0;0;2020-05-07
48;0;0;2020-05-08
48;0;0;2020-05-09
48;0;0;2020-05-10
48;0;0;2020-05-11
48;0;0;2020-05-12
48;0;0;2020-05-13
48;0;0;2020-05-14
48;0;0;2020-05-15
48;0;0;2020-05-16
48;0;0;2020-05-17
48;1;0;2020-03-06
48;1;0;2020-03-07
48;1;0;2020-03-08
48;1;0;2020-03-09
48;1;0;2020-03-10
48;1;0;2020-03-11
48;1;0;2020-03-12
48;1;0;2020-03-13
48;1;0;2020-03-14
48;1;0;2020-03-15
48;1;0;2020-03-16
48;1;0;2020-03-17
48;1;0;2020-03-18
48;1;0;2020-03-19
48;1;0;2020-03-20
48;1;0;2020-03-21
48;1;0;2020-03-22
48;1;0;2020-03-23
48;1;0;2020-03-24
48;1;0;2020-03-25
48;1;0;2020-03-26
48;1;0;2020-03-27
48;1;0;2020-03-28
48;1;0;2020-03-29
48;1;0;2020-03-30
48;1;0;2020-03-31
48;1;0;2020-04-01
48;1;0;2020-04-02
48;1;0;2020-04-03
48;1;0;2020-04-04
48;1;0;2020-04-05
48;1;0;2020-04-06
48;1;0;2020-04-07
48;1;0;2020-04-08
48;1;0;2020-04-09
48;1;0;2020-04-10
48;1;0;2020-04-11
48;1;0;2020-04-12
48;1;0;2020-04-13
48;1;0;2020-04-14
48;1;0;2020-04-15
48;1;0;2020-04-16
48;1;0;2020-04-17
48;1;0;2020-04-18
48;1;0;2020-04-19
48;1;0;2020-04-20
48;1;0;2020-04-21
48;1;0;2020-04-22
48;1;0;2020-04-23
48;1;0;2020-04-24
48;1;0;2020-04-25
48;1;0;2020-04-26
48;1;0;2020-04-27
48;1;0;2020-04-28
48;1;0;2020-04-29
48;1;0;2020-04-30
48;1;0;2020-05-01
48;1;0;2020-05-02
48;1;0;2020-05-03
48;1;0;2020-05-04
48;1;0;2020-05-05
48;1;0;2020-05-06
48;1;0;2020-05-07
48;1;0;2020-05-08
48;1;0;2020-05-09
48;1;0;2020-05-10
48;1;0;2020-05-11
48;1;0;2020-05-12
48;1;0;2020-05-13
48;1;0;2020-05-14
48;1;0;2020-05-15
48;1;0;2020-05-16
48;1;0;2020-05-17
48;2;0;2020-03-06
48;2;0;2020-03-07
48;2;0;2020-03-08
48;2;0;2020-03-09
48;2;0;2020-03-10
48;2;0;2020-03-11
48;2;0;2020-03-12
48;2;0;2020-03-13
48;2;0;2020-03-14
48;2;0;2020-03-15
48;2;0;2020-03-16
48;2;0;2020-03-17
48;2;0;2020-03-18
48;2;0;2020-03-19
48;2;0;2020-03-20
48;2;0;2020-03-21
48;2;0;2020-03-22
48;2;0;2020-03-23
48;2;0;2020-03-24
48;2;0;2020-03-25
48;2;0;2020-03-26
48;2;0;2020-03-27
48;2;0;2020-03-28
48;2;0;2020-03-29
48;2;0;2020-03-30
48;2;0;2020-03-31
48;2;0;2020-04-01
48;2;0;2020-04-02
48;2;0;2020-04-03
48;2;0;2020-04-04
48;2;0;2020-04-05
48;2;0;2020-04-06
48;2;0;2020-04-07
48;2;0;2020-04-08
48;2;0;2020-04-09
48;2;0;2020-04-10
48;2;0;2020-04-11
48;2;0;2020-04-12
48;2;0;2020-04-13
48;2;0;2020-04-14
48;2;0;2020-04-15
48;2;0;2020-04-16
48;2;0;2020-04-17
48;2;0;2020-04-18
48;2;0;2020-04-19
48;2;0;2020-04-20
48;2;0;2020-04-21
48;2;0;2020-04-22
48;2;0;2020-04-23
48;2;0;2020-04-24
48;2;0;2020-04-25
48;2;0;2020-04-26
48;2;0;2020-04-27
48;2;0;2020-04-28
48;2;0;2020-04-29
48;2;0;2020-04-30
48;2;0;2020-05-01
48;2;0;2020-05-02
48;2;0;2020-05-03
48;2;0;2020-05-04
48;2;0;2020-05-05
48;2;0;2020-05-06
48;2;0;2020-05-07
48;2;0;2020-05-08
48;2;0;2020-05-09
48;2;0;2020-05-10
48;2;0;2020-05-11
48;2;0;2020-05-12
48;2;0;2020-05-13
48;2;0;2020-05-14
48;2;0;2020-05-15
48;2;0;2020-05-16
48;2;0;2020-05-17
49;0;0;2020-03-06
49;0;0;2020-03-07
49;0;0;2020-03-08
49;0;0;2020-03-09
49;0;0;2020-03-10
49;0;0;2020-03-11
49;0;0;2020-03-12
49;0;0;2020-03-13
49;0;0;2020-03-14
49;0;0;2020-03-15
49;0;0;2020-03-16
49;0;0;2020-03-17
49;0;0;2020-03-18
49;0;0;2020-03-19
49;0;0;2020-03-20
49;0;0;2020-03-21
49;0;0;2020-03-22
49;0;0;2020-03-23
49;0;0;2020-03-24
49;0;0;2020-03-25
49;0;0;2020-03-26
49;0;0;2020-03-27
49;0;0;2020-03-28
49;0;0;2020-03-29
49;0;0;2020-03-30
49;0;0;2020-03-31
49;0;0;2020-04-01
49;0;0;2020-04-02
49;0;0;2020-04-03
49;0;0;2020-04-04
49;0;0;2020-04-05
49;0;0;2020-04-06
49;0;0;2020-04-07
49;0;1;2020-04-08
49;0;1;2020-04-09
49;0;1;2020-04-10
49;0;1;2020-04-11
49;0;1;2020-04-12
49;0;1;2020-04-13
49;0;1;2020-04-14
49;0;1;2020-04-15
49;0;2;2020-04-16
49;0;2;2020-04-17
49;0;3;2020-04-18
49;0;4;2020-04-19
49;0;4;2020-04-20
49;0;5;2020-04-21
49;0;5;2020-04-22
49;0;7;2020-04-23
49;0;7;2020-04-24
49;0;7;2020-04-25
49;0;7;2020-04-26
49;0;7;2020-04-27
49;0;7;2020-04-28
49;0;7;2020-04-29
49;0;7;2020-04-30
49;0;7;2020-05-01
49;0;7;2020-05-02
49;0;7;2020-05-03
49;0;10;2020-05-04
49;0;10;2020-05-05
49;0;11;2020-05-06
49;0;12;2020-05-07
49;0;12;2020-05-08
49;0;12;2020-05-09
49;0;12;2020-05-10
49;0;12;2020-05-11
49;0;12;2020-05-12
49;0;13;2020-05-13
49;0;14;2020-05-14
49;0;15;2020-05-15
49;0;15;2020-05-16
49;0;17;2020-05-17
49;1;0;2020-03-06
49;1;0;2020-03-07
49;1;0;2020-03-08
49;1;0;2020-03-09
49;1;0;2020-03-10
49;1;0;2020-03-11
49;1;0;2020-03-12
49;1;0;2020-03-13
49;1;0;2020-03-14
49;1;0;2020-03-15
49;1;0;2020-03-16
49;1;0;2020-03-17
49;1;0;2020-03-18
49;1;0;2020-03-19
49;1;0;2020-03-20
49;1;0;2020-03-21
49;1;0;2020-03-22
49;1;0;2020-03-23
49;1;0;2020-03-24
49;1;0;2020-03-25
49;1;0;2020-03-26
49;1;0;2020-03-27
49;1;0;2020-03-28
49;1;0;2020-03-29
49;1;0;2020-03-30
49;1;0;2020-03-31
49;1;0;2020-04-01
49;1;0;2020-04-02
49;1;0;2020-04-03
49;1;0;2020-04-04
49;1;0;2020-04-05
49;1;0;2020-04-06
49;1;0;2020-04-07
49;1;0;2020-04-08
49;1;0;2020-04-09
49;1;0;2020-04-10
49;1;0;2020-04-11
49;1;0;2020-04-12
49;1;0;2020-04-13
49;1;0;2020-04-14
49;1;0;2020-04-15
49;1;0;2020-04-16
49;1;0;2020-04-17
49;1;0;2020-04-18
49;1;1;2020-04-19
49;1;1;2020-04-20
49;1;2;2020-04-21
49;1;2;2020-04-22
49;1;3;2020-04-23
49;1;3;2020-04-24
49;1;3;2020-04-25
49;1;3;2020-04-26
49;1;3;2020-04-27
49;1;3;2020-04-28
49;1;3;2020-04-29
49;1;3;2020-04-30
49;1;3;2020-05-01
49;1;3;2020-05-02
49;1;3;2020-05-03
49;1;4;2020-05-04
49;1;4;2020-05-05
49;1;4;2020-05-06
49;1;5;2020-05-07
49;1;5;2020-05-08
49;1;5;2020-05-09
49;1;5;2020-05-10
49;1;5;2020-05-11
49;1;5;2020-05-12
49;1;5;2020-05-13
49;1;5;2020-05-14
49;1;5;2020-05-15
49;1;5;2020-05-16
49;1;5;2020-05-17
49;2;0;2020-03-06
49;2;0;2020-03-07
49;2;0;2020-03-08
49;2;0;2020-03-09
49;2;0;2020-03-10
49;2;0;2020-03-11
49;2;0;2020-03-12
49;2;0;2020-03-13
49;2;0;2020-03-14
49;2;0;2020-03-15
49;2;0;2020-03-16
49;2;0;2020-03-17
49;2;0;2020-03-18
49;2;0;2020-03-19
49;2;0;2020-03-20
49;2;0;2020-03-21
49;2;0;2020-03-22
49;2;0;2020-03-23
49;2;0;2020-03-24
49;2;0;2020-03-25
49;2;0;2020-03-26
49;2;0;2020-03-27
49;2;0;2020-03-28
49;2;0;2020-03-29
49;2;0;2020-03-30
49;2;0;2020-03-31
49;2;0;2020-04-01
49;2;0;2020-04-02
49;2;0;2020-04-03
49;2;0;2020-04-04
49;2;0;2020-04-05
49;2;0;2020-04-06
49;2;0;2020-04-07
49;2;1;2020-04-08
49;2;1;2020-04-09
49;2;1;2020-04-10
49;2;1;2020-04-11
49;2;1;2020-04-12
49;2;1;2020-04-13
49;2;1;2020-04-14
49;2;1;2020-04-15
49;2;2;2020-04-16
49;2;2;2020-04-17
49;2;3;2020-04-18
49;2;3;2020-04-19
49;2;3;2020-04-20
49;2;3;2020-04-21
49;2;3;2020-04-22
49;2;4;2020-04-23
49;2;4;2020-04-24
49;2;4;2020-04-25
49;2;4;2020-04-26
49;2;4;2020-04-27
49;2;4;2020-04-28
49;2;4;2020-04-29
49;2;4;2020-04-30
49;2;4;2020-05-01
49;2;4;2020-05-02
49;2;4;2020-05-03
49;2;6;2020-05-04
49;2;6;2020-05-05
49;2;7;2020-05-06
49;2;7;2020-05-07
49;2;7;2020-05-08
49;2;7;2020-05-09
49;2;7;2020-05-10
49;2;7;2020-05-11
49;2;7;2020-05-12
49;2;8;2020-05-13
49;2;9;2020-05-14
49;2;10;2020-05-15
49;2;10;2020-05-16
49;2;12;2020-05-17
50;0;0;2020-03-06
50;0;0;2020-03-07
50;0;0;2020-03-08
50;0;0;2020-03-09
50;0;0;2020-03-10
50;0;0;2020-03-11
50;0;0;2020-03-12
50;0;0;2020-03-13
50;0;0;2020-03-14
50;0;0;2020-03-15
50;0;0;2020-03-16
50;0;0;2020-03-17
50;0;0;2020-03-18
50;0;0;2020-03-19
50;0;0;2020-03-20
50;0;0;2020-03-21
50;0;0;2020-03-22
50;0;1;2020-03-23
50;0;1;2020-03-24
50;0;1;2020-03-25
50;0;1;2020-03-26
50;0;1;2020-03-27
50;0;1;2020-03-28
50;0;1;2020-03-29
50;0;1;2020-03-30
50;0;1;2020-03-31
50;0;1;2020-04-01
50;0;1;2020-04-02
50;0;1;2020-04-03
50;0;3;2020-04-04
50;0;4;2020-04-05
50;0;4;2020-04-06
50;0;4;2020-04-07
50;0;4;2020-04-08
50;0;5;2020-04-09
50;0;6;2020-04-10
50;0;6;2020-04-11
50;0;6;2020-04-12
50;0;8;2020-04-13
50;0;9;2020-04-14
50;0;9;2020-04-15
50;0;9;2020-04-16
50;0;11;2020-04-17
50;0;11;2020-04-18
50;0;14;2020-04-19
50;0;14;2020-04-20
50;0;14;2020-04-21
50;0;15;2020-04-22
50;0;15;2020-04-23
50;0;17;2020-04-24
50;0;17;2020-04-25
50;0;18;2020-04-26
50;0;18;2020-04-27
50;0;18;2020-04-28
50;0;18;2020-04-29
50;0;18;2020-04-30
50;0;19;2020-05-01
50;0;19;2020-05-02
50;0;19;2020-05-03
50;0;20;2020-05-04
50;0;20;2020-05-05
50;0;20;2020-05-06
50;0;20;2020-05-07
50;0;20;2020-05-08
50;0;20;2020-05-09
50;0;20;2020-05-10
50;0;20;2020-05-11
50;0;20;2020-05-12
50;0;20;2020-05-13
50;0;20;2020-05-14
50;0;20;2020-05-15
50;0;20;2020-05-16
50;0;20;2020-05-17
50;1;0;2020-03-06
50;1;0;2020-03-07
50;1;0;2020-03-08
50;1;0;2020-03-09
50;1;0;2020-03-10
50;1;0;2020-03-11
50;1;0;2020-03-12
50;1;0;2020-03-13
50;1;0;2020-03-14
50;1;0;2020-03-15
50;1;0;2020-03-16
50;1;0;2020-03-17
50;1;0;2020-03-18
50;1;0;2020-03-19
50;1;0;2020-03-20
50;1;0;2020-03-21
50;1;0;2020-03-22
50;1;0;2020-03-23
50;1;0;2020-03-24
50;1;0;2020-03-25
50;1;0;2020-03-26
50;1;0;2020-03-27
50;1;0;2020-03-28
50;1;0;2020-03-29
50;1;0;2020-03-30
50;1;0;2020-03-31
50;1;0;2020-04-01
50;1;0;2020-04-02
50;1;0;2020-04-03
50;1;1;2020-04-04
50;1;1;2020-04-05
50;1;1;2020-04-06
50;1;1;2020-04-07
50;1;1;2020-04-08
50;1;1;2020-04-09
50;1;2;2020-04-10
50;1;2;2020-04-11
50;1;2;2020-04-12
50;1;2;2020-04-13
50;1;3;2020-04-14
50;1;3;2020-04-15
50;1;3;2020-04-16
50;1;3;2020-04-17
50;1;3;2020-04-18
50;1;5;2020-04-19
50;1;5;2020-04-20
50;1;5;2020-04-21
50;1;6;2020-04-22
50;1;6;2020-04-23
50;1;7;2020-04-24
50;1;7;2020-04-25
50;1;7;2020-04-26
50;1;7;2020-04-27
50;1;7;2020-04-28
50;1;7;2020-04-29
50;1;7;2020-04-30
50;1;8;2020-05-01
50;1;8;2020-05-02
50;1;8;2020-05-03
50;1;8;2020-05-04
50;1;8;2020-05-05
50;1;8;2020-05-06
50;1;8;2020-05-07
50;1;8;2020-05-08
50;1;8;2020-05-09
50;1;8;2020-05-10
50;1;8;2020-05-11
50;1;8;2020-05-12
50;1;8;2020-05-13
50;1;8;2020-05-14
50;1;8;2020-05-15
50;1;8;2020-05-16
50;1;8;2020-05-17
50;2;0;2020-03-06
50;2;0;2020-03-07
50;2;0;2020-03-08
50;2;0;2020-03-09
50;2;0;2020-03-10
50;2;0;2020-03-11
50;2;0;2020-03-12
50;2;0;2020-03-13
50;2;0;2020-03-14
50;2;0;2020-03-15
50;2;0;2020-03-16
50;2;0;2020-03-17
50;2;0;2020-03-18
50;2;0;2020-03-19
50;2;0;2020-03-20
50;2;0;2020-03-21
50;2;0;2020-03-22
50;2;1;2020-03-23
50;2;1;2020-03-24
50;2;1;2020-03-25
50;2;1;2020-03-26
50;2;1;2020-03-27
50;2;1;2020-03-28
50;2;1;2020-03-29
50;2;1;2020-03-30
50;2;1;2020-03-31
50;2;1;2020-04-01
50;2;1;2020-04-02
50;2;1;2020-04-03
50;2;2;2020-04-04
50;2;3;2020-04-05
50;2;3;2020-04-06
50;2;3;2020-04-07
50;2;3;2020-04-08
50;2;4;2020-04-09
50;2;4;2020-04-10
50;2;4;2020-04-11
50;2;4;2020-04-12
50;2;6;2020-04-13
50;2;6;2020-04-14
50;2;6;2020-04-15
50;2;6;2020-04-16
50;2;8;2020-04-17
50;2;8;2020-04-18
50;2;9;2020-04-19
50;2;9;2020-04-20
50;2;9;2020-04-21
50;2;9;2020-04-22
50;2;9;2020-04-23
50;2;10;2020-04-24
50;2;10;2020-04-25
50;2;11;2020-04-26
50;2;11;2020-04-27
50;2;11;2020-04-28
50;2;11;2020-04-29
50;2;11;2020-04-30
50;2;11;2020-05-01
50;2;11;2020-05-02
50;2;11;2020-05-03
50;2;12;2020-05-04
50;2;12;2020-05-05
50;2;12;2020-05-06
50;2;12;2020-05-07
50;2;12;2020-05-08
50;2;12;2020-05-09
50;2;12;2020-05-10
50;2;12;2020-05-11
50;2;12;2020-05-12
50;2;12;2020-05-13
50;2;12;2020-05-14
50;2;12;2020-05-15
50;2;12;2020-05-16
50;2;12;2020-05-17
51;0;0;2020-03-06
51;0;0;2020-03-07
51;0;0;2020-03-08
51;0;0;2020-03-09
51;0;0;2020-03-10
51;0;1;2020-03-11
51;0;1;2020-03-12
51;0;1;2020-03-13
51;0;1;2020-03-14
51;0;1;2020-03-15
51;0;1;2020-03-16
51;0;1;2020-03-17
51;0;1;2020-03-18
51;0;1;2020-03-19
51;0;1;2020-03-20
51;0;1;2020-03-21
51;0;1;2020-03-22
51;0;2;2020-03-23
51;0;2;2020-03-24
51;0;3;2020-03-25
51;0;3;2020-03-26
51;0;4;2020-03-27
51;0;7;2020-03-28
51;0;7;2020-03-29
51;0;10;2020-03-30
51;0;11;2020-03-31
51;0;13;2020-04-01
51;0;15;2020-04-02
51;0;19;2020-04-03
51;0;21;2020-04-04
51;0;23;2020-04-05
51;0;27;2020-04-06
51;0;33;2020-04-07
51;0;35;2020-04-08
51;0;41;2020-04-09
51;0;47;2020-04-10
51;0;51;2020-04-11
51;0;54;2020-04-12
51;0;57;2020-04-13
51;0;62;2020-04-14
51;0;65;2020-04-15
51;0;67;2020-04-16
51;0;72;2020-04-17
51;0;75;2020-04-18
51;0;77;2020-04-19
51;0;77;2020-04-20
51;0;78;2020-04-21
51;0;80;2020-04-22
51;0;82;2020-04-23
51;0;86;2020-04-24
51;0;88;2020-04-25
51;0;89;2020-04-26
51;0;90;2020-04-27
51;0;90;2020-04-28
51;0;94;2020-04-29
51;0;95;2020-04-30
51;0;95;2020-05-01
51;0;97;2020-05-02
51;0;98;2020-05-03
51;0;98;2020-05-04
51;0;100;2020-05-05
51;0;101;2020-05-06
51;0;101;2020-05-07
51;0;103;2020-05-08
51;0;104;2020-05-09
51;0;107;2020-05-10
51;0;107;2020-05-11
51;0;107;2020-05-12
51;0;108;2020-05-13
51;0;108;2020-05-14
51;0;109;2020-05-15
51;0;109;2020-05-16
51;0;109;2020-05-17
51;1;0;2020-03-06
51;1;0;2020-03-07
51;1;0;2020-03-08
51;1;0;2020-03-09
51;1;0;2020-03-10
51;1;1;2020-03-11
51;1;1;2020-03-12
51;1;1;2020-03-13
51;1;1;2020-03-14
51;1;1;2020-03-15
51;1;1;2020-03-16
51;1;1;2020-03-17
51;1;1;2020-03-18
51;1;1;2020-03-19
51;1;1;2020-03-20
51;1;1;2020-03-21
51;1;1;2020-03-22
51;1;2;2020-03-23
51;1;2;2020-03-24
51;1;2;2020-03-25
51;1;2;2020-03-26
51;1;3;2020-03-27
51;1;5;2020-03-28
51;1;5;2020-03-29
51;1;5;2020-03-30
51;1;6;2020-03-31
51;1;7;2020-04-01
51;1;7;2020-04-02
51;1;10;2020-04-03
51;1;12;2020-04-04
51;1;13;2020-04-05
51;1;15;2020-04-06
51;1;19;2020-04-07
51;1;19;2020-04-08
51;1;24;2020-04-09
51;1;28;2020-04-10
51;1;29;2020-04-11
51;1;32;2020-04-12
51;1;35;2020-04-13
51;1;38;2020-04-14
51;1;39;2020-04-15
51;1;39;2020-04-16
51;1;43;2020-04-17
51;1;45;2020-04-18
51;1;47;2020-04-19
51;1;47;2020-04-20
51;1;47;2020-04-21
51;1;48;2020-04-22
51;1;48;2020-04-23
51;1;51;2020-04-24
51;1;52;2020-04-25
51;1;53;2020-04-26
51;1;54;2020-04-27
51;1;54;2020-04-28
51;1;55;2020-04-29
51;1;55;2020-04-30
51;1;55;2020-05-01
51;1;55;2020-05-02
51;1;55;2020-05-03
51;1;55;2020-05-04
51;1;57;2020-05-05
51;1;58;2020-05-06
51;1;58;2020-05-07
51;1;59;2020-05-08
51;1;60;2020-05-09
51;1;60;2020-05-10
51;1;60;2020-05-11
51;1;60;2020-05-12
51;1;61;2020-05-13
51;1;61;2020-05-14
51;1;62;2020-05-15
51;1;62;2020-05-16
51;1;62;2020-05-17
51;2;0;2020-03-06
51;2;0;2020-03-07
51;2;0;2020-03-08
51;2;0;2020-03-09
51;2;0;2020-03-10
51;2;0;2020-03-11
51;2;0;2020-03-12
51;2;0;2020-03-13
51;2;0;2020-03-14
51;2;0;2020-03-15
51;2;0;2020-03-16
51;2;0;2020-03-17
51;2;0;2020-03-18
51;2;0;2020-03-19
51;2;0;2020-03-20
51;2;0;2020-03-21
51;2;0;2020-03-22
51;2;0;2020-03-23
51;2;0;2020-03-24
51;2;1;2020-03-25
51;2;1;2020-03-26
51;2;1;2020-03-27
51;2;2;2020-03-28
51;2;2;2020-03-29
51;2;5;2020-03-30
51;2;5;2020-03-31
51;2;6;2020-04-01
51;2;8;2020-04-02
51;2;9;2020-04-03
51;2;9;2020-04-04
51;2;10;2020-04-05
51;2;12;2020-04-06
51;2;14;2020-04-07
51;2;16;2020-04-08
51;2;17;2020-04-09
51;2;19;2020-04-10
51;2;22;2020-04-11
51;2;22;2020-04-12
51;2;22;2020-04-13
51;2;24;2020-04-14
51;2;26;2020-04-15
51;2;28;2020-04-16
51;2;29;2020-04-17
51;2;30;2020-04-18
51;2;30;2020-04-19
51;2;30;2020-04-20
51;2;31;2020-04-21
51;2;32;2020-04-22
51;2;34;2020-04-23
51;2;35;2020-04-24
51;2;36;2020-04-25
51;2;36;2020-04-26
51;2;36;2020-04-27
51;2;36;2020-04-28
51;2;39;2020-04-29
51;2;40;2020-04-30
51;2;40;2020-05-01
51;2;42;2020-05-02
51;2;43;2020-05-03
51;2;43;2020-05-04
51;2;43;2020-05-05
51;2;43;2020-05-06
51;2;43;2020-05-07
51;2;44;2020-05-08
51;2;44;2020-05-09
51;2;47;2020-05-10
51;2;47;2020-05-11
51;2;47;2020-05-12
51;2;47;2020-05-13
51;2;47;2020-05-14
51;2;47;2020-05-15
51;2;47;2020-05-16
51;2;47;2020-05-17
52;0;0;2020-03-06
52;0;0;2020-03-07
52;0;0;2020-03-08
52;0;0;2020-03-09
52;0;0;2020-03-10
52;0;0;2020-03-11
52;0;0;2020-03-12
52;0;0;2020-03-13
52;0;0;2020-03-14
52;0;0;2020-03-15
52;0;2;2020-03-16
52;0;2;2020-03-17
52;0;3;2020-03-18
52;0;6;2020-03-19
52;0;9;2020-03-20
52;0;11;2020-03-21
52;0;14;2020-03-22
52;0;17;2020-03-23
52;0;20;2020-03-24
52;0;24;2020-03-25
52;0;29;2020-03-26
52;0;33;2020-03-27
52;0;38;2020-03-28
52;0;40;2020-03-29
52;0;44;2020-03-30
52;0;47;2020-03-31
52;0;49;2020-04-01
52;0;52;2020-04-02
52;0;56;2020-04-03
52;0;58;2020-04-04
52;0;62;2020-04-05
52;0;63;2020-04-06
52;0;65;2020-04-07
52;0;65;2020-04-08
52;0;68;2020-04-09
52;0;70;2020-04-10
52;0;72;2020-04-11
52;0;73;2020-04-12
52;0;76;2020-04-13
52;0;78;2020-04-14
52;0;81;2020-04-15
52;0;82;2020-04-16
52;0;86;2020-04-17
52;0;86;2020-04-18
52;0;88;2020-04-19
52;0;90;2020-04-20
52;0;93;2020-04-21
52;0;95;2020-04-22
52;0;97;2020-04-23
52;0;99;2020-04-24
52;0;101;2020-04-25
52;0;101;2020-04-26
52;0;105;2020-04-27
52;0;108;2020-04-28
52;0;108;2020-04-29
52;0;109;2020-04-30
52;0;109;2020-05-01
52;0;109;2020-05-02
52;0;110;2020-05-03
52;0;111;2020-05-04
52;0;114;2020-05-05
52;0;115;2020-05-06
52;0;116;2020-05-07
52;0;116;2020-05-08
52;0;117;2020-05-09
52;0;117;2020-05-10
52;0;117;2020-05-11
52;0;117;2020-05-12
52;0;119;2020-05-13
52;0;119;2020-05-14
52;0;119;2020-05-15
52;0;119;2020-05-16
52;0;119;2020-05-17
52;1;0;2020-03-06
52;1;0;2020-03-07
52;1;0;2020-03-08
52;1;0;2020-03-09
52;1;0;2020-03-10
52;1;0;2020-03-11
52;1;0;2020-03-12
52;1;0;2020-03-13
52;1;0;2020-03-14
52;1;0;2020-03-15
